freq,unit,bmi,isced11,sex,age,geo,TIME_PERIOD,values
A,PC,BMI_GE25,ED5-8,F,Y25-34,LV,2019,19.9
A,PC,BMI_GE25,ED5-8,F,Y25-34,MT,2014,40.7
A,PC,BMI_GE25,ED5-8,F,Y25-34,MT,2019,43.7
A,PC,BMI_GE25,ED5-8,F,Y25-34,NL,2014,28.8
A,PC,BMI_GE25,ED5-8,F,Y25-34,NL,2019,26.3
A,PC,BMI_GE25,ED5-8,F,Y25-34,NO,2014,26.3
A,PC,BMI_GE25,ED5-8,F,Y25-34,NO,2019,28.5
A,PC,BMI_GE25,ED5-8,F,Y25-34,PL,2014,20.7
A,PC,BMI_GE25,ED5-8,F,Y25-34,PL,2019,22.6
A,PC,BMI_GE25,ED5-8,F,Y25-34,PT,2014,20.1
A,PC,BMI_GE25,ED5-8,F,Y25-34,PT,2019,20.6
A,PC,BMI_GE25,ED5-8,F,Y25-34,RO,2014,13.4
A,PC,BMI_GE25,ED5-8,F,Y25-34,RO,2019,15.6
A,PC,BMI_GE25,ED5-8,F,Y25-34,RS,2019,21.9
A,PC,BMI_GE25,ED5-8,F,Y25-34,SE,2014,22.6
A,PC,BMI_GE25,ED5-8,F,Y25-34,SE,2019,33.7
A,PC,BMI_GE25,ED5-8,F,Y25-34,SI,2014,18.8
A,PC,BMI_GE25,ED5-8,F,Y25-34,SI,2019,28.4
A,PC,BMI_GE25,ED5-8,F,Y25-34,SK,2014,14.5
A,PC,BMI_GE25,ED5-8,F,Y25-34,SK,2019,18.3
A,PC,BMI_GE25,ED5-8,F,Y25-34,TR,2014,26.8
A,PC,BMI_GE25,ED5-8,F,Y25-34,TR,2019,28.2
A,PC,BMI_GE25,ED5-8,F,Y25-34,UK,2014,38.6
A,PC,BMI_GE25,ED5-8,F,Y25-64,AT,2014,23.3
A,PC,BMI_GE25,ED5-8,F,Y25-64,BE,2014,31.7
A,PC,BMI_GE25,ED5-8,F,Y25-64,BG,2014,32.8
A,PC,BMI_GE25,ED5-8,F,Y25-64,CY,2014,25
A,PC,BMI_GE25,ED5-8,F,Y25-64,CZ,2014,30.4
A,PC,BMI_GE25,ED5-8,F,Y25-64,DE,2014,31.8
A,PC,BMI_GE25,ED5-8,F,Y25-64,DK,2014,36.3
A,PC,BMI_GE25,ED5-8,F,Y25-64,EE,2014,40.6
A,PC,BMI_GE25,ED5-8,F,Y25-64,EL,2014,34.2
A,PC,BMI_GE25,ED5-8,F,Y25-64,ES,2014,26.4
A,PC,BMI_GE25,ED5-8,F,Y25-64,EU27_2020,2014,30.1
A,PC,BMI_GE25,ED5-8,F,Y25-64,EU28,2014,32.6
A,PC,BMI_GE25,ED5-8,F,Y25-64,FI,2014,41.6
A,PC,BMI_GE25,ED5-8,F,Y25-64,FR,2014,26.2
A,PC,BMI_GE25,ED5-8,F,Y25-64,HR,2014,30.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,HU,2014,35.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,IE,2014,41.8
A,PC,BMI_GE25,ED5-8,F,Y25-64,IS,2014,42.5
A,PC,BMI_GE25,ED5-8,F,Y25-64,IT,2014,20.1
A,PC,BMI_GE25,ED5-8,F,Y25-64,LT,2014,39.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,LU,2014,25.1
A,PC,BMI_GE25,ED5-8,F,Y25-64,LV,2014,43
A,PC,BMI_GE25,ED5-8,F,Y25-64,MT,2014,45.3
A,PC,BMI_GE25,ED5-8,F,Y25-64,NL,2014,37.8
A,PC,BMI_GE25,ED5-8,F,Y25-64,NO,2014,34.7
A,PC,BMI_GE25,ED5-8,F,Y25-64,PL,2014,31.5
A,PC,BMI_GE25,ED5-8,F,Y25-64,PT,2014,29.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,RO,2014,30.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,SE,2014,33.6
A,PC,BMI_GE25,ED5-8,F,Y25-64,SI,2014,27.2
A,PC,BMI_GE25,ED5-8,F,Y25-64,SK,2014,27.9
A,PC,BMI_GE25,ED5-8,F,Y25-64,TR,2014,33.4
A,PC,BMI_GE25,ED5-8,F,Y25-64,UK,2014,46.4
A,PC,BMI_GE25,ED5-8,F,Y35-44,AT,2014,22.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,AT,2019,29.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,BE,2014,26.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,BE,2019,32.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,BG,2014,26.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,BG,2019,20.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,CY,2014,20.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,CY,2019,31.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,CZ,2014,35.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,CZ,2019,29.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,DE,2014,27.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,DE,2019,32.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,DK,2014,36.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,DK,2019,32.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,EE,2014,31.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,EE,2019,35.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,EL,2014,33.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,EL,2019,27
A,PC,BMI_GE25,ED5-8,F,Y35-44,ES,2014,25.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,ES,2019,28
A,PC,BMI_GE25,ED5-8,F,Y35-44,EU27_2020,2014,27.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,EU27_2020,2019,30.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,EU28,2014,29.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,FI,2014,34.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,FI,2019,46.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,FR,2014,23.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,FR,2019,31.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,HR,2014,23.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,HR,2019,42.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,HU,2014,30
A,PC,BMI_GE25,ED5-8,F,Y35-44,HU,2019,29.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,IE,2014,37.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,IE,2019,NA
A,PC,BMI_GE25,ED5-8,F,Y35-44,IS,2014,36.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,IS,2019,48.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,IT,2014,15.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,IT,2019,19.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,LT,2014,35.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,LT,2019,31
A,PC,BMI_GE25,ED5-8,F,Y35-44,LU,2014,27.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,LU,2019,29.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,LV,2014,38.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,LV,2019,31.2
A,PC,BMI_GE25,ED5-8,F,Y35-44,MT,2014,43.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,MT,2019,45
A,PC,BMI_GE25,ED5-8,F,Y35-44,NL,2014,38.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,NL,2019,35.9
A,PC,BMI_GE25,ED5-8,F,Y35-44,NO,2014,35.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,NO,2019,32.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,PL,2014,31
A,PC,BMI_GE25,ED5-8,F,Y35-44,PL,2019,33.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,PT,2014,29.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,PT,2019,28.5
A,PC,BMI_GE25,ED5-8,F,Y35-44,RO,2014,30.4
A,PC,BMI_GE25,ED5-8,F,Y35-44,RO,2019,24.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,RS,2019,22.1
A,PC,BMI_GE25,ED5-8,F,Y35-44,SE,2014,31.4
A,PC,BMI_GE25,ED5-8,F,Y35-44,SE,2019,39.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,SI,2014,27.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,SI,2019,37.3
A,PC,BMI_GE25,ED5-8,F,Y35-44,SK,2014,26.8
A,PC,BMI_GE25,ED5-8,F,Y35-44,SK,2019,35.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,TR,2014,34.7
A,PC,BMI_GE25,ED5-8,F,Y35-44,TR,2019,38.6
A,PC,BMI_GE25,ED5-8,F,Y35-44,UK,2014,45.4
A,PC,BMI_GE25,ED5-8,F,Y45-54,AT,2014,27.1
A,PC,BMI_GE25,ED5-8,F,Y45-54,AT,2019,36.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,BE,2014,32.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,BE,2019,43.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,BG,2014,44.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,BG,2019,34
A,PC,BMI_GE25,ED5-8,F,Y45-54,CY,2014,41.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,CY,2019,38
A,PC,BMI_GE25,ED5-8,F,Y45-54,CZ,2014,33.1
A,PC,BMI_GE25,ED5-8,F,Y45-54,CZ,2019,47.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,DE,2014,39.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,DE,2019,37.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,DK,2014,37.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,DK,2019,41.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,EE,2014,48.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,EE,2019,52.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,EL,2014,42.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,EL,2019,35.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,ES,2014,27.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,ES,2019,37.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,EU27_2020,2014,36.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,EU27_2020,2019,39
A,PC,BMI_GE25,ED5-8,F,Y45-54,EU28,2014,39.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,FI,2014,49.4
A,PC,BMI_GE25,ED5-8,F,Y45-54,FI,2019,55.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,FR,2014,30.4
A,PC,BMI_GE25,ED5-8,F,Y45-54,FR,2019,37.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,HR,2014,39.6
A,PC,BMI_GE25,ED5-8,F,Y45-54,HR,2019,55
A,PC,BMI_GE25,ED5-8,F,Y45-54,HU,2014,43.4
A,PC,BMI_GE25,ED5-8,F,Y45-54,HU,2019,48
A,PC,BMI_GE25,ED5-8,F,Y45-54,IE,2014,45.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,IE,2019,NA
A,PC,BMI_GE25,ED5-8,F,Y45-54,IS,2014,53.6
A,PC,BMI_GE25,ED5-8,F,Y45-54,IS,2019,54.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,IT,2014,26.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,IT,2019,26.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,LT,2014,54.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,LT,2019,57.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,LU,2014,24.6
A,PC,BMI_GE25,ED5-8,F,Y45-54,LU,2019,28
A,PC,BMI_GE25,ED5-8,F,Y45-54,LV,2014,52.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,LV,2019,52.4
A,PC,BMI_GE25,ED5-8,F,Y45-54,MT,2014,50.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,MT,2019,59.6
A,PC,BMI_GE25,ED5-8,F,Y45-54,NL,2014,40.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,NL,2019,36.8
A,PC,BMI_GE25,ED5-8,F,Y45-54,NO,2014,43.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,NO,2019,54.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,PL,2014,47.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,PL,2019,46.8
A,PC,BMI_GE25,ED5-8,F,Y45-54,PT,2014,40.8
A,PC,BMI_GE25,ED5-8,F,Y45-54,PT,2019,36.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,RO,2014,49.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,RO,2019,42.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,RS,2019,36.9
A,PC,BMI_GE25,ED5-8,F,Y45-54,SE,2014,43
A,PC,BMI_GE25,ED5-8,F,Y45-54,SE,2019,39.1
A,PC,BMI_GE25,ED5-8,F,Y45-54,SI,2014,31.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,SI,2019,47.2
A,PC,BMI_GE25,ED5-8,F,Y45-54,SK,2014,43.3
A,PC,BMI_GE25,ED5-8,F,Y45-54,SK,2019,42.7
A,PC,BMI_GE25,ED5-8,F,Y45-54,TR,2014,58.5
A,PC,BMI_GE25,ED5-8,F,Y45-54,TR,2019,48.1
A,PC,BMI_GE25,ED5-8,F,Y45-54,UK,2014,52.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,AT,2014,29.7
A,PC,BMI_GE25,ED5-8,F,Y45-64,AT,2019,40.8
A,PC,BMI_GE25,ED5-8,F,Y45-64,BE,2014,36.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,BE,2019,40.8
A,PC,BMI_GE25,ED5-8,F,Y45-64,BG,2014,48.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,BG,2019,46.1
A,PC,BMI_GE25,ED5-8,F,Y45-64,CY,2014,44.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,CY,2019,42.5
A,PC,BMI_GE25,ED5-8,F,Y45-64,CZ,2014,44.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,CZ,2019,48.5
A,PC,BMI_GE25,ED5-8,F,Y45-64,DE,2014,40.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,DE,2019,42.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,DK,2014,40.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,DK,2019,42.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,EE,2014,56.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,EE,2019,57.5
A,PC,BMI_GE25,ED5-8,F,Y45-64,EL,2014,45.7
A,PC,BMI_GE25,ED5-8,F,Y45-64,EL,2019,46.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,ES,2014,33.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,ES,2019,40.7
A,PC,BMI_GE25,ED5-8,F,Y45-64,EU27_2020,2014,40.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,EU27_2020,2019,41.8
A,PC,BMI_GE25,ED5-8,F,Y45-64,EU28,2014,42.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,FI,2014,53
A,PC,BMI_GE25,ED5-8,F,Y45-64,FI,2019,59.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,FR,2014,31.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,FR,2019,35.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,HR,2014,44.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,HR,2019,58.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,HU,2014,51.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,HU,2019,50.8
A,PC,BMI_GE25,ED5-8,F,Y45-64,IE,2014,48.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,IE,2019,NA
A,PC,BMI_GE25,ED5-8,F,Y45-64,IS,2014,52.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,IS,2019,58.1
A,PC,BMI_GE25,ED5-8,F,Y45-64,IT,2014,30.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,IT,2019,28.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,LT,2014,58.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,LT,2019,62.7
A,PC,BMI_GE25,ED5-8,F,Y45-64,LU,2014,27.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,LU,2019,29.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,LV,2014,62.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,LV,2019,64.1
A,PC,BMI_GE25,ED5-8,F,Y45-64,MT,2014,54.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,MT,2019,55.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,NL,2014,44.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,NL,2019,38
A,PC,BMI_GE25,ED5-8,F,Y45-64,NO,2014,41
A,PC,BMI_GE25,ED5-8,F,Y45-64,NO,2019,51.7
A,PC,BMI_GE25,ED5-8,F,Y45-64,PL,2014,49.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,PL,2019,50.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,PT,2014,41.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,PT,2019,41.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,RO,2014,50.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,RO,2019,48.2
A,PC,BMI_GE25,ED5-8,F,Y45-64,RS,2019,46.8
A,PC,BMI_GE25,ED5-8,F,Y45-64,SE,2014,43.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,SE,2019,42.3
A,PC,BMI_GE25,ED5-8,F,Y45-64,SI,2014,35.5
A,PC,BMI_GE25,ED5-8,F,Y45-64,SI,2019,51.1
A,PC,BMI_GE25,ED5-8,F,Y45-64,SK,2014,46.4
A,PC,BMI_GE25,ED5-8,F,Y45-64,SK,2019,51.6
A,PC,BMI_GE25,ED5-8,F,Y45-64,TR,2014,58.9
A,PC,BMI_GE25,ED5-8,F,Y45-64,TR,2019,53.5
A,PC,BMI_GE25,ED5-8,F,Y45-64,UK,2014,52
A,PC,BMI_GE25,ED5-8,F,Y55-64,AT,2014,34.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,AT,2019,47
A,PC,BMI_GE25,ED5-8,F,Y55-64,BE,2014,46.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,BE,2019,36.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,BG,2014,52.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,BG,2019,60.6
A,PC,BMI_GE25,ED5-8,F,Y55-64,CY,2014,49.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,CY,2019,49.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,CZ,2014,61.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,CZ,2019,49.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,DE,2014,42.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,DE,2019,47
A,PC,BMI_GE25,ED5-8,F,Y55-64,DK,2014,43.5
A,PC,BMI_GE25,ED5-8,F,Y55-64,DK,2019,43.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,EE,2014,65.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,EE,2019,62.5
A,PC,BMI_GE25,ED5-8,F,Y55-64,EL,2014,49.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,EL,2019,61.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,ES,2014,46.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,ES,2019,46
A,PC,BMI_GE25,ED5-8,F,Y55-64,EU27_2020,2014,44.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,EU27_2020,2019,45.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,EU28,2014,46.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,FI,2014,57.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,FI,2019,63.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,FR,2014,32.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,FR,2019,33.5
A,PC,BMI_GE25,ED5-8,F,Y55-64,HR,2014,51.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,HR,2019,62.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,HU,2014,62.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,HU,2019,54.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,IE,2014,52.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,IE,2019,NA
A,PC,BMI_GE25,ED5-8,F,Y55-64,IS,2014,52
A,PC,BMI_GE25,ED5-8,F,Y55-64,IS,2019,64.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,IT,2014,36.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,IT,2019,31.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,LT,2014,64.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,LT,2019,68.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,LU,2014,31.6
A,PC,BMI_GE25,ED5-8,F,Y55-64,LU,2019,32.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,LV,2014,73.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,LV,2019,78.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,MT,2014,62.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,MT,2019,49.8
A,PC,BMI_GE25,ED5-8,F,Y55-64,NL,2014,50.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,NL,2019,39.5
A,PC,BMI_GE25,ED5-8,F,Y55-64,NO,2014,37.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,NO,2019,47.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,PL,2014,51.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,PL,2019,55.5
A,PC,BMI_GE25,ED5-8,F,Y55-64,PT,2014,42.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,PT,2019,51.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,RO,2014,52.4
A,PC,BMI_GE25,ED5-8,F,Y55-64,RO,2019,60.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,RS,2019,58.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,SE,2014,43.9
A,PC,BMI_GE25,ED5-8,F,Y55-64,SE,2019,46.6
A,PC,BMI_GE25,ED5-8,F,Y55-64,SI,2014,44.1
A,PC,BMI_GE25,ED5-8,F,Y55-64,SI,2019,56.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,SK,2014,50.2
A,PC,BMI_GE25,ED5-8,F,Y55-64,SK,2019,62.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,TR,2014,59.7
A,PC,BMI_GE25,ED5-8,F,Y55-64,TR,2019,62.3
A,PC,BMI_GE25,ED5-8,F,Y55-64,UK,2014,51.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,AT,2014,47.2
A,PC,BMI_GE25,ED5-8,F,Y65-74,AT,2019,47.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,BE,2014,50.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,BE,2019,49.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,BG,2014,61.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,BG,2019,65.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,CY,2014,50.8
A,PC,BMI_GE25,ED5-8,F,Y65-74,CY,2019,45.2
A,PC,BMI_GE25,ED5-8,F,Y65-74,CZ,2014,68.2
A,PC,BMI_GE25,ED5-8,F,Y65-74,CZ,2019,68.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,DE,2014,51.7
A,PC,BMI_GE25,ED5-8,F,Y65-74,DE,2019,47.7
A,PC,BMI_GE25,ED5-8,F,Y65-74,DK,2014,40.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,DK,2019,44.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,EE,2014,69
A,PC,BMI_GE25,ED5-8,F,Y65-74,EE,2019,78.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,EL,2014,59.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,EL,2019,62.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,ES,2014,45.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,ES,2019,44.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,EU27_2020,2014,50.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,EU27_2020,2019,48.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,EU28,2014,51.1
A,PC,BMI_GE25,ED5-8,F,Y65-74,FI,2014,57.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,FI,2019,61.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,FR,2014,36.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,FR,2019,32.7
A,PC,BMI_GE25,ED5-8,F,Y65-74,HR,2014,56.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,HR,2019,64.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,HU,2014,65.2
A,PC,BMI_GE25,ED5-8,F,Y65-74,HU,2019,69.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,IE,2014,47.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,IE,2019,NA
A,PC,BMI_GE25,ED5-8,F,Y65-74,IS,2014,63.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,IS,2019,48.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,IT,2014,37.2
A,PC,BMI_GE25,ED5-8,F,Y65-74,IT,2019,32.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,LT,2014,80.8
A,PC,BMI_GE25,ED5-8,F,Y65-74,LT,2019,68.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,LU,2014,36.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,LU,2019,43.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,LV,2014,75.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,LV,2019,77.7
A,PC,BMI_GE25,ED5-8,F,Y65-74,MT,2014,NA
A,PC,BMI_GE25,ED5-8,F,Y65-74,MT,2019,42.7
A,PC,BMI_GE25,ED5-8,F,Y65-74,NL,2014,37.6
A,PC,BMI_GE25,ED5-8,F,Y65-74,NL,2019,45.9
A,PC,BMI_GE25,ED5-8,F,Y65-74,NO,2014,39
A,PC,BMI_GE25,ED5-8,F,Y65-74,NO,2019,37.8
A,PC,BMI_GE25,ED5-8,F,Y65-74,PL,2014,61.3
A,PC,BMI_GE25,ED5-8,F,Y65-74,PL,2019,64
A,PC,BMI_GE25,ED5-8,F,Y65-74,PT,2014,54.1
A,PC,BMI_GE25,ED5-8,F,Y65-74,PT,2019,50.8
A,PC,BMI_GE25,ED5-8,F,Y65-74,RO,2014,64.1
A,PC,BMI_GE25,ED5-8,F,Y65-74,RO,2019,61.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,RS,2019,60.1
A,PC,BMI_GE25,ED5-8,F,Y65-74,SE,2014,54.1
A,PC,BMI_GE25,ED5-8,F,Y65-74,SE,2019,42.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,SI,2014,45.4
A,PC,BMI_GE25,ED5-8,F,Y65-74,SI,2019,57.5
A,PC,BMI_GE25,ED5-8,F,Y65-74,SK,2014,77.5
